Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	stationaryDist[1]	stationaryDist[2]	tree_length
1440	-901.1735	-1039.056	137.8823	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.189424	1.810576	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	9.558327	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.905288	0.094712	0.087902
1476	-906.0011	-1043.849	137.8482	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.1857236	1.814276	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	9.76869	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.907138	0.0928618	0.087902
1512	-900.044	-1037.86	137.8163	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.1823338	1.817666	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	9.968894	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.908833	0.0911669	0.087902
1548	-906.6785	-1044.608	137.9293	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.1946544	1.805346	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	9.274619	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.902673	0.0973272	0.087902
1584	-902.8641	-1040.499	137.6348	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.1642697	1.83573	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	11.1751	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.917865	0.0821348	0.087902
1620	-910.2335	-1050.555	140.3211	0.0380103	0.00889485	0.0192703	0.00375658	0.0136475	0.0015198	0.00584028	0.0170038	0.0206652	0.0267806	0.00413348	0.00976115	0.0062181	0.0092345	0.00240762	0.00682305	0.000554376	0.00107377	0.00247523	0.000650645	0.00812545	0.0124739	0.00431724	0.000293934	0.0115012	0.00053929	0.0124256	0.00348866	0.0389793	0.00195536	0.000900359	0.000353757	6.41182e-05	0.00392003	0.0146503	0.00968533	0.00540651	0.0127759	0.00994035	0.00406895	0.00352052	0.0164481	0.00724043	0.00782149	0.014138	0.00832596	0.00951664	0.00169524	0.00411996	0.00447709	0.0072313	0.0498434	0.0488731	0.000804482	0.0227201	0.00627541	0.0251386	0.0423166	0.0330619	0.0122092	0.0320739	0.0640951	0.0156182	0.0204629	0.0566597	0.00492367	0.0377694	0.00762361	0.00737927	0.0218904	0.0018042	0.000598134	0.00886243	0.00832011	0.0085664	0.00717424	0.0128656	2.18339e-05	0.0181402	0.00710575	0.0114035	0.00897598	0.00452426	0.0652663	0.0374284	0.259014	1.88918	0.2365679	1.763432	0.134745	0.376236	0.737143	1.35659	2.6579	7.42143	1.449299	7.454233	0.1645243	0.0330548	0.0077352	0.0167579	0.00326683	0.0118683	0.00132166	0.00507887	0.014787	0.0179711	0.0232892	0.00359459	0.00848856	0.00540743	0.00803057	0.00209374	0.00593352	0.0004821	0.000933777	0.00215253	0.000565818	0.00706612	0.0108477	0.00375439	0.000255613	0.0100018	0.000468981	0.0108056	0.00303383	0.0338975	0.00170043	0.000782977	0.000307637	5.57589e-05	0.00340897	0.0127403	0.00842263	0.00470165	0.0111102	0.0086444	0.00353847	0.00306154	0.0143037	0.00629648	0.00680178	0.0122948	0.00724048	0.00827593	0.00147423	0.00358283	0.0038934	0.00628854	0.0433452	0.0425014	0.0006996	0.019758	0.00545726	0.0218612	0.0367996	0.0287515	0.0106175	0.0278924	0.0557388	0.013582	0.0177951	0.0492728	0.00428176	0.0328453	0.0066297	0.00641722	0.0190365	0.00156898	0.000520154	0.00770701	0.0072354	0.00744958	0.00623892	0.0111883	1.89874e-05	0.0157752	0.00617936	0.00991679	0.00780575	0.00393442	0.0567573	0.0325487	0.881716	0.118284	1.149918
1656	-907.0998	-1044.63	137.5298	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.1547123	1.845288	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	11.92722	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.922644	0.0773562	0.087902
1692	-903.0951	-1041.027	137.9317	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.1949278	1.805072	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	9.260208	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.902536	0.0974639	0.087902
1728	-903.6587	-1041.379	137.7201	0.00497869	0.00240463	0.00220096	0.000260175	0.000200867	0.000222408	9.48759e-05	0.000682531	0.00125543	0.000347858	0.000211949	0.000813045	1.588e-05	0.000743722	0.00049129	9.0302e-05	0.00033369	0.00017381	0.00126792	0.000182275	0.000264155	0.000118584	0.000650209	0.000158635	0.000948098	0.000301394	9.51843e-05	0.00048414	0.00355432	0.00050993	0.000173784	0.00022363	0.000299958	0.00196983	0.000726332	0.000295904	0.000171052	0.00119317	0.000678958	9.05243e-06	0.000412867	0.00143083	0.000274306	0.000175198	0.0038032	0.0028883	0.000396013	0.000849789	0.00148973	0.000933909	0.000904823	0.000198746	0.00381644	0.000267955	0.000435801	0.000177478	0.000138458	0.00191652	0.00145255	0.00136432	0.00456864	0.0013204	0.000635046	0.00230501	0.00017726	0.000847346	0.00089076	0.000729425	0.00176822	0.000272456	0.00155082	0.00129844	0.00115363	0.000820315	0.000787202	0.0003209	0.00204486	0.000489708	0.000920815	0.00269516	0.00238743	0.00118964	0.00126145	0.00423861	0.000102579	0.33565	1.79722	0.1725081	1.827492	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	10.59366	0.2241131	0.0566391	0.0273559	0.0250388	0.00295983	0.00228513	0.00253018	0.00107934	0.00776468	0.0142822	0.00395734	0.0024112	0.00924945	0.000180655	0.00846081	0.00558906	0.0010273	0.00379615	0.00197732	0.0144243	0.00207361	0.00300511	0.00134905	0.00739698	0.00180468	0.0107858	0.00342875	0.00108285	0.00550773	0.0404351	0.00580112	0.00197702	0.00254409	0.00341242	0.0224094	0.00826298	0.00336629	0.00194594	0.0135738	0.00772403	0.000102983	0.0046969	0.0162776	0.00312059	0.0019931	0.0432664	0.0328582	0.00450516	0.00966746	0.0169477	0.0106244	0.0102935	0.002261	0.043417	0.00304833	0.0049578	0.00201905	0.00157514	0.0218029	0.0165247	0.0155209	0.0519743	0.0150213	0.00722447	0.0262225	0.00201656	0.00963967	0.0101336	0.00829817	0.0201158	0.00309955	0.0176426	0.0147714	0.013124	0.00933215	0.00895545	0.00365065	0.0232629	0.00557106	0.0104755	0.0306609	0.0271601	0.0135338	0.0143507	0.0482197	0.00116697	0.913746	0.0862541	0.087902
1764	-913.8359	-1051.535	137.6993	0.00532986	0.00160242	0.00136802	0.000268022	0.000206926	0.000229116	9.77375e-05	0.00019223	0.0012933	0.000811152	0.000218342	0.000367819	9.68286e-05	0.000601267	0.000506108	9.30256e-05	0.000343754	0.000179052	0.00123387	0.000187772	0.000272122	0.000122161	0.000388972	0.00016342	0.000976693	0.000310484	9.80552e-05	0.000702798	0.00366153	0.000475779	0.000179025	0.000230375	0.000309006	0.000495635	0.000413746	0.000304829	0.000156474	0.00122915	0.000913351	9.32546e-06	0.000558016	0.00147399	0.00163116	0.000108353	0.00391791	0.00297542	0.000215084	0.00087542	0.00153467	0.000962077	0.000932113	0.000204741	0.00393155	0.000276036	0.00231652	0.000182831	0.00108522	0.00197433	0.00149636	0.00140547	0.00470644	0.00182278	0.000654199	0.00237453	0.0001735	0.000452504	0.00127986	0.000646575	0.0048993	0.000324268	0.00159759	0.0013376	0.000980708	0.000845056	0.000810945	0.000330578	0.00210653	0.000504478	0.000263197	0.00254361	0.00165897	0.00122553	0.00244689	0.00436645	0.000147572	0.320375	1.81555	0.1625419	1.837458	0.0186767	0.143519	0.545722	1.83244	6.96773	53.5426	2.87816	11.30452	0.2117541	0.0571895	0.017194	0.0146789	0.00287589	0.00222032	0.00245842	0.00104873	0.00206263	0.0138771	0.00870368	0.00234281	0.0039467	0.00103897	0.00645161	0.00543054	0.000998167	0.00368849	0.00192123	0.0132395	0.0020148	0.00291988	0.00131079	0.00417368	0.0017535	0.0104799	0.0033315	0.00105213	0.00754104	0.0392883	0.00510512	0.00192095	0.00247193	0.00331564	0.00531818	0.0044395	0.00327082	0.00167897	0.0131889	0.00980028	0.000100062	0.00598752	0.0158159	0.0175024	0.00116263	0.0420393	0.0319263	0.00230786	0.00939327	0.016467	0.0103231	0.0100016	0.00219687	0.0421856	0.00296188	0.0248563	0.00196178	0.0116444	0.0211846	0.016056	0.0150807	0.0505002	0.0195584	0.00701957	0.0254787	0.00186165	0.00485538	0.013733	0.00693776	0.0525695	0.0034794	0.0171422	0.0143525	0.010523	0.00906747	0.00870146	0.00354711	0.0226031	0.00541305	0.00282411	0.0272929	0.0178008	0.0131499	0.0262552	0.0468521	0.00158345	0.918729	0.0812709	0.09319648
